"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Eritrea","ERI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2233.72093023372","2966.66666665634","3601.40845070131","3778.57142857921","3978.823529403","4010.12658227848","3475.54061952791","2971.50537633375","2918.03278689754","3325.9837177873","3591.34697356992","3580.18220584939","3356.38998682841","2752.75862069379","2482.30769230769","2170.94837935663","2275.64784053341","2057.50591015659","2447.61904762905","2352.94117648294","2157.23905724088","2009.09090909273","1730.35714286","","","","","","","","","","","",
"Spain","ESP","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","2760.49897582314","2899.83695241205","3100.48307651219","3106.57528951528","2711.20290821331","2650.25881612139","2601.73130795023","2422.18229393359","2399.30348035706","1932.34067159899","1894.05334813584","1901.1216582204","1925.71276715572","2059.73291966513","2064.69040565216","2066.13061476238","2047.63278003761","2108.01914478663","2240.30375014597","2373.86417841374","2145.54109285692","1982.99609352852","2042.53024893163","2023.49143716496","2207.81527510921","2252.27225703978","2267.96861060019","2385.66363911183","2779.52229495626","2686.40241630609","2762.62801716287","2770.02739928954","2768.36450855446","2909.67856103657","2883.16257588165","2784.70825808926","3113.78546965657","2875.25260652849","3065.61452506573","2965.71608820597","2868.05829457781","2983.86527470211","2863.5040962269","2951.40563393017","2917.24096396379","2896.05865744626","3074.78726838384","3039.23680792725","3130.17012875354","3060.90388329516","3132.89713134461","2761.2892286997","2216.07876258517","2256.48467578807","2012.53071253052","","","","","","","","","","","",
"Estonia","EST","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.162877325984","595.678973652481","403.67318012884","569.916206363652","700.560454931659","773.598046494316","797.551161114533","843.229984727767","919.648893283519","983.801168090905","1006.45789641879","1161.31675944232","1265.09430289471","1072.29568814204","1087.58848710886","1128.36999463005","1314.90793772069","1116.00620423661","1179.16150093339","1211.42428597132","1013.54866431564","1000.82128594259","962.053840492571","761.664899263605","722.260273975891","","","","","","","","","","","",
"Ethiopia","ETH","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","3668.84108257316","3753.69191166385","3850.42865532001","3983.71777475093","3869.07847884706","4063.05084745505","4322.22940457353","4588.50232558218","4629.23351159025","4121.84385825432","3913.14646663233","4114.07407407885","3899.83800046494","3935.3301127313","4074.49589624937","4043.69796990421","4079.86417656857","4068.71991793047","3998.6863710924","3741.95216549113","3712.28526808037","4641.42959739962","4300.11672216742","4196.06477503744","4171.88395900846","4154.22598358807","4136.6849917144","4288.5372562217","4416.02743731659","4422.79981800858","4386.02040442068","4403.75747318679","4231.15539663684","4334.81969610173","4343.29082102171","4359.09447485288","4231.77413179839","4026.72910179543","3852.0670471543","4028.4050976682","3540.33189689478","3252.48781029624","3043.52941176118","2672.07009857409","","","","","","","","","","","",
"European Union","EUU","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","1096.1496858896","1127.18887452936","1111.24004531423","1106.59957369026","1108.23557902116","1101.54732243492","1140.57928125597","1147.60031295269","1149.8382249774","1113.3802282324","1077.89592198844","1056.97134853998","1079.97160485559","1088.5895563303","1078.68387216091","1146.41109755544","1129.97318904555","1168.67966457749","1187.93916305037","1180.68337390179","1209.96631456053","1238.10479878937","1275.29932203621","1304.85936002823","1331.51649375659","1324.89832007788","1374.03805502723","1412.08676280273","1502.26770831174","1567.24967407017","1657.11156141555","1667.96212136275","1769.22152003245","1816.43415618135","1841.20062260879","1839.13630043992","1843.91199075297","1914.46374287123","1986.78396494867","2070.21626400593","2082.70722784733","2053.3121757481","2084.15230794615","2062.55342878623","2108.05077835863","2122.54207408732","2146.39532370914","2196.2987410223","2194.40553660786","2165.42651610056","2111.57442736306","2039.05023504389","1771.79471758822","1647.30153722827","1566.66932118269","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2237.82230813888","2383.48401969958","2385.94615489097","2432.01134836717","2510.60597905016","2525.43897623584","2618.70324845008","2672.9353267104","2561.37709362087","2632.10238750897","2791.67306356959","2847.8148989766","2705.19654768799","2626.78411343298","2630.2695616704","2525.71740696759","2451.58672326824","2435.76250012035","2486.9719010533","2478.67381791025","2419.90181691513","2410.20981148028","2227.66739190049","2143.36878362652","2181.90275517958","2182.38591554509","2009.64728455218","2257.21432052823","2427.06340653152","2400.98005094238","2348.09786290913","2367.81223212333","2239.34743252699","2389.7881637189","2443.61668741227","2428.8381655427","2485.83839904056","2342.77821912749","2314.51965606914","2347.14032186562","2391.79716533875","2208.60553210774","2004.40209796813","1738.48701834448","","","","","","","","","","","",
"Finland","FIN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","1801.54820548976","2004.04662410734","1880.07542426259","1710.11239172124","1718.8356893357","1605.36912750957","1612.82287390447","1624.91915113535","1456.33074934277","1350.11796873855","1339.03106601175","1392.9382689213","1344.3452012604","1320.06485985912","1393.43535494698","1497.92092352589","1326.00584797686","1345.05511810869","1249.26506161858","1357.39124940659","1330.78555208294","1621.65627994079","1714.50611658246","1812.88980583593","1810.03586019672","1723.77905148266","1815.76846842772","1801.77669088345","1850.25760498043","1955.6823881816","1905.10457494408","1843.78912083683","1927.87696149974","1844.99934203957","1710.51725199789","1808.11157624835","1582.41050569709","1726.84817486195","1852.7578173434","1928.52550883062","1915.5703639312","1753.98575309528","1711.86275054761","1536.67302070861","1674.48852907241","2052.35824960262","1720.85064738406","1823.30172596837","1990.5988118166","1871.18439228682","1690.26056973498","1803.83750795221","1722.23381830593","1571.351876906","1360.44198894536","","","","","","","","","","","",
"Fiji","FJI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","1196.79524904403","1211.89350114276","1129.56025328948","1154.58463933445","1141.94504740018","1188.72474560663","1239.89124143431","1211.52106267106","1239.61032143001","1234.28202502721","1192.78015104481","1247.51238838902","1310.15421101477","1321.52885515633","1364.4432277115","1518.99520875925","1516.12896501593","1578.34911732193","1618.00165971307","1601.89029189187","1701.44654866518","1933.32739656374","2033.83846436342","2138.09619971459","2248.27796206068","2303.8726022925","2487.34748760152","2618.03415778525","2791.30870451154","2734.05228764785","2868.61594682218","2784.5310216404","2932.14291625327","3120.27216816323","3190.84118230881","3137.79360275698","2997.40810897326","3128.77278617214","3051.19176559873","3110.91847766772","3201.09442460477","3205.76624893107","3256.68463546619","3171.04324364417","3171.0724403942","3105.56471734527","3188.16572409921","3237.71726794589","3122.44629269784","3062.20592039541","3010.02687615478","3128.42472193412","2725.54946281121","2482.58986003599","2417.63161579313","","","","","","","","","","","",
"Faeroe Islands","FRO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia","FSM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","0","0","579.125683060102","631.038961039562","464.491228070331","602.829354554133","2871.39139487249","2789.50618285333","1723.85509227782","1639.97093022719","2432.83490530676","2355.83202715673","2068.35650538046","1398.67549670334","1673.48548887264","2766.27958550743","2087.88553521075","2022.25492944644","3200.69532237847","3103.88278387772","3252.17774642749","2952.12121211694","2879.71311474934","2367.57744009073","2300.55673533854","2188.1230646357","2221.07843137536","2234.01878361824","2273.27949776716","1932.77643397841","2140.96544757517","2437.91719949632","2189.39393939948","2236.59225389547","1866.95153284976","1814.57040346052","1900.05109453389","1900.40503704338","1685.29581356541","1922.76359857062","1844.71802838744","1608.19854081925","1570.6932674591","1355.58739255312","","","","","","","","","","","",
"United Kingdom","GBR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","912.909343621448","933.836881892514","898.805618242448","873.384670307496","886.70885080168","870.436950344231","896.09709066406","930.930444459222","955.153989719483","954.264563738279","1023.79330932138","1055.06249960938","1124.70584160719","1139.78748310258","1180.34987578653","1199.28646408758","1230.56969553096","1241.01686396245","1305.40387859133","1262.80432708159","1389.77597334033","1385.99794959795","1451.92257607314","1515.79862834834","1640.22045054685","1577.86249933069","1633.69755887354","1681.38318346273","1795.14497490413","1923.59481439397","1863.79943034567","1814.08660002585","1878.34184122692","1957.13773161888","1990.90699062466","2009.27709392885","2010.21137350854","2114.35408203532","2085.86444375532","2158.14573059954","2092.46719000938","2020.2817879298","2101.86934693614","2077.11745200209","2098.85486280362","2125.16097158251","2146.89050707072","2205.20947668805","2150.23394339009","2156.2413688986","2060.01863437137","2107.4391984714","1742.98652610999","1655.95981046397","1621.7830521786","","","","","","","","","","","",
"Georgia","GEO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","991.305035969148","990.108638353154","1047.97678196327","1123.24183763601","1266.44218870591","1135.58268042177","3555.81414006633","3077.4084433667","2272.94421499795","2280.85254931419","1833.92908685761","2996.90871842926","3780.84558017215","3616.94175993639","3295.29717160925","3251.74263708017","3040.74303319223","3342.04236292833","3299.90487941727","3429.52813072818","3740.50431690194","3071.95973823229","2587.64253867107","2720.18343039595","2406.99481864824","","","","","","","","","","","",
"Ghana","GHA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","4765.64576947275","4572.84023233181","4630.32967031606","4573.93831209024","4643.53688864788","4745.95744681537","4748.36149472325","4721.426601717","4540.93621112182","5003.77768391944","4746.26678182091","5053.83998717257","5715.44715448001","4725.55248619812","5277.88410420082","5307.50582568659","5127.37847943262","5232.84518829069","5359.38746899177","5498.86393352716","5720.21822849343","5837.19255834076","5816.36420526397","5620.06914241081","5615.74291065491","5598.88170719158","5709.38346883377","4500.85954960508","4663.838039106","5173.69833205815","4720.35965612733","4480.00841983041","4353.57359131315","5455.93526732634","4970.66093968828","4156.54417021749","4066.18505068591","4303.93952972989","4554.06941759679","4122.47087219409","4191.4158663179","3729.40305176247","3433.33333333231","3156.52173912972","","","","","","","","","","","",
"Gibraltar","GIB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2717.14285714843","2111.11111110411","2111.11111110411","2111.11111110411","2106.66666665966","2111.11111110411","2116.66666665966","2116.66666665966","2379.54545454545","2822.22222221289","2844.44444443511","3200","2121.21212120512","2385","2822.22222221289","3185.71428571429","3431.79487180241","4091.59663866432","3182.35294117647","3631.74603174046","4203.33333333333","4576.78571427872","4572.84482757921","4683.28108672202","4625.00000000329","4466.03970741589","4533.52941176471","4796.41577061502","4649.17763157895","4570.1357465981","4623.07692307978","4674.99999999556","4676.82926828824","4810.19677996627","4732.48337029361","4774.4444444454","4623.40425532201","4517.79781680021","4557.44680850681","4557.44680850681","4519.56521738174","4423.40425532425","4536","4116.66666666444","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guadeloupe","GLP","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","2806.39546649714","2859.93395392838","2725.37293195693","2658.24660712071","2052.24159808254","1921.38613677013","1855.41428987943","1764.93343862748","1683.37807189023","1637.52888302798","1837.15774132398","1709.97814852276","1718.19215572368","1609.27098316731","1377.77782000763","1315.10245251165","1642.11523373968","1735.84643678879","1750.90999906829","1739.44208862533","1852.8425243063","1900.64977379536","1883.1709522378","1927.40081384267","1956.0822766615","1883.29526768569","1925.70351148819","1807.85240862577","1848.36643018749","1813.59734065549","1895.29649719515","2013.29930960553","2005.42271547421","2034.77108943946","2003.76424421172","1950.61493970861","2003.4151692026","2042.3588755165","2134.552586385","2149.29982889274","1929.11097274655","1952.61299144537","1972.58867939914","1986.71460999915","2033.56638046384","2034.1458647093","2105.15505644411","2076.29700676416","2090.68369543883","2304.2879872641","2204.84861346613","1904.26725771299","1489.42836664975","1537.95906518633","1413.75227686305","","","","","","","","","","","",
"Grenada","GRD","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2627.84712293564","2881.49221816165","3159.90737298316","3293.5276214017","3344.56797016079","2959.45201449119","3145.83730309419","2968.26940295422","2790.55744539748","2813.59293552707","3035.90438505816","3213.50634803922","3563.39283378614","3453.37498819991","3495.02076903767","4596.95318903876","4577.0077872818","4674.68354631566","4585.02867746295","4671.77853300045","4639.86264631728","3935.10922264403","3942.95831760825","3930.43142885807","4121.10381735877","4203.97740032181","4259.21362264315","3981.27364967039","4243.40926139535","3991.85062840785","4057.69338941699","4047.3371239424","4495.65448889292","4108.71689177536","4277.26818470061","4355.62799538345","4296.93339280039","4337.26784605062","4203.74758280985","4609.045817205","4202.0375633792","3668.19336910376","3164.89361701908","2277.88104089338","","","","","","","","","","","",
"French Guiana","GUF","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","1683.68961509273","1704.35347605454","1697.56014577594","1684.1523554644","1690.85827911099","1661.41653230296","1673.66395069353","1683.89624967588","1711.59999402494","1698.97942154054","1671.40887224366","1688.37886822857","1712.06096840684","1715.55595528146","1724.49181586766","1820.19952224829","1800.67855891721","1823.20551740764","1884.67421210762","1853.50654810405","1863.27155481053","1899.21905718013","1947.16491517522","1994.68265124777","1997.73120651893","1999.07850684775","2044.61359632086","2072.64888373196","2107.94291254742","2127.02551303984","2147.99853257285","2121.83960144707","2176.22781007791","2195.00010077885","2229.87248509295","2241.42463477774","2233.97860661145","2242.16889564289","2288.30572572913","2330.58327489982","2319.78404748754","2294.18321292494","2324.02639233561","2311.89081173038","2321.09811456062","2328.9682952186","2348.73158834815","2340.49413665082","2310.69370842178","2231.89917817622","2209.57395714715","2088.81054457889","1898.58361264561","1744.31243137353","1598.71359769701","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","1226.86276200899","1378.07883726398","1404.26164756308","1100.71930989174","1171.86192085917","1131.48334094565","1021.82073625404","1087.21473054728","1715.26753319895","1503.33598429784","1638.90223430316","1627.9241476752","1441.25953621857","1270.38859269812","1119.21602918173","1262.95874504901","1096.15643544294","1196.40545060932","1114.16277334384","1212.16193820433","1373.75769041864","1389.60869629238","1474.15591336883","1922.49954975046","1831.34517134973","1783.56043391281","1950.90989350623","2524.92726737268","3058.08810139844","2549.40170290418","2166.86716984024","1770.04468139111","1609.61899408889","1139.8763511619","1277.99346154188","1098.62242074892","1045.92256776519","1065.61607133318","1266.16053497266","1281.63122446727","1103.25807440615","980.526635349054","918.892508148143","781.163954945193","","","","","","","","","","","",
"Honduras","HND","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","3544.40154440429","3650.01499248948","3688.46614172358","3527.74193548871","3447.71018454664","3352.95175306295","3220.70466822187","3443.87648149336","3410.32221271737","3205.54621849699","3449.34782608213","3548.25252766694","3641.97402597634","3588.026736406","4049.69338431317","4503.8655462213","4353.54983202991","4164.63533273036","4134.87832502943","4201.01356525929","4244.58113339844","4196.18819137998","4523.34630350734","4564.94949494404","3860.02917324202","3797.47257052199","4055.44461249634","3768.42549325176","4329.92400859573","4184.29543129564","3789.20720370133","3607.79195930669","3277.68439259386","2911.44119653442","2810.60237306515","3113.97901572423","3505.64106916592","3355.40780564365","3451.55442327435","3419.06773749113","3060.40328811193","2768.00443230418","2546.15384614757","2253.94285714","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","3404.1529152545","3465.05693388263","3402.25512659189","3417.58215784916","3516.49651524648","3372.1527581844","3485.2373816332","3679.67415461364","3772.81193712259","3845.84015671427","3838.52268798671","3870.71501774229","3725.06598900255","3725.51401534226","3908.6110974373","3920.476021242","3881.07616664524","4000.22262333873","3958.74789722217","4325.82721499516","4259.27399438079","4346.02956372243","4307.66987445519","4322.46174121521","4259.40336173096","4344.69488476245","4195.06102969312","4111.33768666558","3940.54803524592","4093.91977052529","4063.61221274598","4084.30426756093","4089.37135427694","4095.80680934496","4006.55856879542","4008.59009809473","4076.22271885736","4186.6761851172","4088.68903970617","4137.77107475754","3970.18669388003","3513.00121285907","3258.72993282334","2904.82938801566","","","","","","","","","","","",
"Croatia","HRV","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1567.95258218301","1721.66949629066","1719.79626608149","1735.91840415598","1939.04756605622","1947.45080246923","2082.29035678182","2112.39437741262","2038.60610538912","2188.05843125411","2276.76938876822","2192.09932510484","2207.75856406125","2238.01325770239","2375.83749395195","2419.40737274662","2568.21294992285","2571.82682815132","2662.42289803238","2659.70893071886","2671.0556330275","2536.74731694311","2349.54452153656","2288.7842504028","2085.73315720404","","","","","","","","","","","",
"Haiti","HTI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","3266.0028449459","3941.58730157368","4246.84684684768","3829.75609755181","4292.68292681476","3878.44611527995","3986.44067795671","3987.5","4196.92307691584","4277.10206239341","5200.00000000654","3956.58073268963","3500.54054054135","3396.60339659975","3311.39240505899","3819.62236208303","3706.4197530825","3669.76506640323","3864.98363722295","4031.48021047496","3961.34831459425","4446.74996280903","5161.19402984768","5152.63157894095","4944.44444445823","4713.96226414887","4028.96905328857","4354.1984732777","4308.21256039344","4535.6922602473","4557.61589404159","4204.62427745682","4287.19512195927","5261.37566137698","5157.07070707333","5178.18368042444","5098.663869938","5110.04893096317","4879.09493304807","4340.28130694408","4108.72712913198","3229.46859902613","2695.85253456645","2416.30434782826","","","","","","","","","","","",
"Hungary","HUN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","836.948682376354","948.383602799122","1018.37419785242","1022.4541759245","1065.45365458994","1022.93967451093","1040.86241878387","945.243132238426","927.299369985579","963.844252394075","953.684540486526","891.238521997163","926.036672593588","914.929528674106","905.523359562043","896.061595089775","872.612894527321","849.394824486456","836.395344579899","831.03697682417","848.481929786561","909.017380102135","935.948121460606","999.614565528883","1058.3295894949","1118.91773187533","1025.77985007403","1100.77513104373","1095.39092410748","1081.27011271897","1116.27162209431","1096.16099727428","1192.94841511806","1322.58612857447","1394.50078813181","1470.7075366695","1504.36090072639","1627.76268242114","1625.70416116585","1748.71368064064","1902.93660156231","2050.4329618708","2178.59048099783","2199.55480098304","2278.52799536883","2043.14371359565","1946.74760478285","1791.36082910161","1576.24945880038","1548.11320754301","","","","","","","","","","","",
"IBRD only","IBD","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","950.469585316231","925.167037866595","919.078517618361","928.991956189427","896.063960646271","860.492120541794","866.64380167753","840.392933075646","829.938358084295","768.047413942571","764.674459518495","1008.32100608528","1017.01104303985","1026.03009213836","1037.78276280489","1015.71681308205","996.866428746051","968.604702671079","952.835775671529","949.980844098282","950.080234690662","968.514696163702","944.513845285693","923.504291993269","898.633488664158","901.981750819783","900.689059254024","888.171297600537","883.310110794006","904.009706226733","856.389820950556","857.079474040662","863.423171750302","860.628343313995","859.294565597979","849.246289138976","906.873870156296","897.251634899979","915.059451832247","939.423966213539","986.032973657155","965.871311693647","964.217050537353","936.032282218787","937.283484145765","910.809850602225","888.853907708685","888.413917224957","912.626361636621","904.177982558714","913.006965544272","886.879804435758","930.014767436128","922.88219723572","871.936544706122","","","","","","","","","","","",
"IDA & IBRD total","IBT","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","950.469585316231","925.167037866595","919.078517618361","928.991956189427","896.063960646271","860.492120541794","866.64380167753","840.392933075646","829.938358084295","768.047413942571","764.674459518495","1040.07092772285","1049.84431061208","1058.82511350528","1069.42885847541","1047.35427809773","1030.87684154459","1006.03381929365","993.182927123598","989.657144609204","994.993244323151","1013.10385132693","990.153342657838","969.198480013144","941.958681608254","944.527699987646","942.028297029325","926.325870213938","923.620876540554","943.418040369926","875.133243044785","877.300335625119","886.003462655118","881.427194279475","880.030956411119","874.833474107108","935.906623404966","929.488138438918","944.669942664505","968.343483799546","1013.72064258619","994.970523854331","993.729210277686","966.455965530091","967.738244468019","939.958999471835","915.253842331823","915.322105171099","939.74574683423","934.158354546891","944.787839706986","915.728589252278","959.070057184482","952.013823062298","883.350261068129","","","","","","","","","","","",
"IDA total","IDA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2017.64474138877","2090.46061320756","2079.8501578102","2044.08651584734","2063.51487626003","2119.44515971137","2220.91473667852","2323.27578477297","2284.91435802916","2363.84188380184","2318.2956230319","2278.8029917686","2240.98714778652","2190.01463327717","2101.0252313231","2067.00398541047","1939.03804977918","1987.91886588797","1993.66488377748","1331.76470713782","1360.29864181061","1426.18256408987","1387.81350409268","1397.87363797963","1529.48459671197","1657.45404999358","1702.81766035087","1619.55161682669","1598.36423312376","1627.23153640776","1624.53827671486","1632.40596926811","1667.87364969927","1697.66179762895","1654.3447982436","1582.87909365224","1600.12746019727","1643.05232957005","1734.48261251121","1785.79930003591","1739.89921606248","1788.56812602994","1820.04853566098","1705.68973249383","","","","","","","","","","","",
"IDA blend","IDB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","1957.7689052273","2003.93734142735","1974.15041591927","1936.6031378537","1994.28018627707","2108.51771056042","2275.49877135382","2406.94110440268","2398.78176466551","2450.96545806472","2387.12221397864","2347.46465847903","2355.37557894891","2314.53185390818","2062.89690950576","2026.20984174863","1885.19563063707","1941.43519301031","1877.91162202937","1040.23562473214","1116.82909631591","1206.59734578594","1171.20007326786","1161.42859121262","1301.59439847256","1466.73767150132","1549.15077900264","1437.41205051629","1458.10520592857","1486.36384838306","1514.41562108791","1509.43007794215","1584.01796346545","1571.23715220838","1489.41337864654","1382.34897004952","1392.25058360141","1475.20833197005","1533.35516604595","1615.24740637173","1504.08822340323","1533.90640313812","1553.83255028066","1406.12342852096","","","","","","","","","","","",
"Indonesia","IDN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2855.22284122423","2736.36542735823","2560.48260303129","2676.60041378266","2730.69608451238","2813.27455264694","2537.38473161664","2473.40354237355","2355.58567382745","2331.90817472027","2373.81701416676","2428.90369998595","2354.06381973509","2350.76337602004","2210.69715355063","2109.62053050501","2223.50597151619","2213.55935350533","2302.16485671887","2090.72674597198","2150.47410742107","2161.63285992784","2123.51507877171","2216.72391956186","2126.86593262358","2225.66326779877","2249.63280040069","2148.21583788217","1977.00697335336","2172.94015053297","2156.15910414919","2151.26270231364","2000.15733794942","2000.09439482721","1974.7949898986","1767.13187018627","1783.9829286014","1975.97406489708","2056.29559944109","2250.99093751037","2279.06215456973","2177.51824037688","2111.39666528786","1755.975534326","","","","","","","","","","","",
"IDA only","IDX","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2080.3741961521","2176.15408864548","2189.37993089373","2149.97348199696","2139.67839416303","2134.92492682002","2170.03471359287","2235.14518001939","2166.45726824844","2265.64654140701","2238.040673942","2197.48021813689","2105.59074460698","2045.4037715972","2169.72806868351","2139.14626528072","2035.45839475224","2072.12437401117","2190.16199225854","1987.49218921627","1938.35105682682","1999.8891818794","1993.14432990256","2025.94288270648","2074.60391329552","2097.47371769672","2048.92524059582","2022.14684715078","1911.42967671236","1926.09723826105","1849.72955331749","1877.6045166671","1827.90920196069","1931.56014228844","1933.54024090436","1912.54607342014","1929.63072445011","1899.29098322888","2025.53328866038","2033.62562062918","2091.05109371563","2169.82754694672","2193.87200988134","2068.03083640082","","","","","","","","","","","",
"Isle of Man","IMN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
