Year,Month,Month_Name,District,CO2_Diesel_Tons,CO2_Petrol_Tons,CO2_Kerosene_Tons,CO2_Total_Tons,Diesel_Pct,Petrol_Pct,Kerosene_Pct
2022,7,July,Gampaha,85273.90414480297,,3250.159918743651,88524.06406354663,96.32850123508729,0.0,3.67149876491271
2022,8,August,Gampaha,74552.53901086022,,2841.5219939057733,77394.06100476599,96.32850123508729,0.0,3.671498764912711
2022,9,September,Gampaha,72777.47855822068,,2773.8667083365885,75551.34526655727,96.32850123508729,0.0,3.671498764912711
2022,10,October,Gampaha,71889.94833190092,,2740.039065551995,74629.9873974529,96.32850123508729,0.0,3.67149876491271
2022,11,November,Gampaha,69227.35765294163,,2638.556137198218,71865.91379013985,96.32850123508729,0.0,3.67149876491271
2022,12,December,Gampaha,67452.2972003021,,2570.9008516290332,70023.19805193113,96.32850123508729,0.0,3.6714987649127115
2022,1,January,Kalutara,669.5002665833267,,38.21339667161496,707.7136632549417,94.60044384393223,0.0,5.399556156067773
2022,2,February,Kalutara,603.8629855457457,,34.466985233221344,638.329970778967,94.60044384393223,0.0,5.399556156067774
2022,3,March,Kalutara,2467.961767013048,,140.86507008360027,2608.8268370966484,94.60044384393221,0.0,5.399556156067773
2022,4,April,Kalutara,20301.611024923823,,1158.765057895148,21460.37608281897,94.60044384393224,0.0,5.399556156067773
2022,5,May,Kalutara,29576.158835534025,,1688.132994140167,31264.291829674192,94.60044384393223,0.0,5.399556156067774
2022,6,June,Kalutara,35273.47482959606,,2013.3215069927332,37286.79633658879,94.60044384393223,0.0,5.399556156067773
2022,7,July,Kalutara,31532.149810453935,,1799.7760550042967,33331.92586545824,94.60044384393223,0.0,5.399556156067773
2022,8,August,Kalutara,27567.658035784047,,1573.4928041253222,29141.150839909373,94.60044384393223,0.0,5.399556156067773
2022,9,September,Kalutara,26911.285225408235,,1536.028689741386,28447.313915149618,94.60044384393224,0.0,5.399556156067774
2022,10,October,Kalutara,26583.098820220323,,1517.2966325494172,28100.39545276974,94.60044384393223,0.0,5.399556156067773
2022,11,November,Kalutara,25598.539604656613,,1461.100460973513,27059.640065630127,94.60044384393223,0.0,5.399556156067773
2022,12,December,Kalutara,24942.166794280798,,1423.636346589577,26365.803140870376,94.60044384393223,0.0,5.399556156067774
2022,1,January,Matara,469.18085969216344,,32.088901945464485,501.2697616376279,93.59847642901272,0.0,6.401523570987276
2022,2,February,Matara,423.18273619293166,,28.942931166497377,452.12566735942903,93.59847642901273,0.0,6.401523570987276
2022,3,March,Matara,1729.5294435711119,,118.2885012891632,1847.8179448602752,93.59847642901272,0.0,6.401523570987276
2022,4,April,Matara,14227.21959831237,,973.048761934526,15200.268360246895,93.59847642901272,0.0,6.401523570987276
2022,5,May,Matara,20726.754448753807,,1417.5744330025782,22144.328881756388,93.5984764290127,0.0,6.401523570987274
2022,6,June,Matara,24719.391568487114,,1690.6446966169228,26410.036265104038,93.59847642901272,0.0,6.401523570987276
2022,7,July,Matara,22097.498529030912,,1511.3243622157977,23608.82289124671,93.59847642901272,0.0,6.401523570987274
2022,8,August,Matara,19319.211869677318,,1321.3077271661846,20640.5195968435,93.59847642901273,0.0,6.401523570987278
2022,9,September,Matara,18859.230634685,,1289.8480193765138,20149.07865406151,93.59847642901272,0.0,6.401523570987278
2022,10,October,Matara,18629.240017188837,,1274.1181654816778,19903.358182670516,93.59847642901272,0.0,6.401523570987276
2022,11,November,Matara,17939.268164700366,,1226.9286037971715,19166.19676849754,93.59847642901272,0.0,6.401523570987276
2022,12,December,Matara,17479.286929708047,,1195.4688960075005,18674.75582571555,93.59847642901272,0.0,6.401523570987276
2022,1,January,Galle,542.377223220564,,36.63914274552699,579.016365966091,93.67217493336403,0.0,6.327825066635972
2022,2,February,Galle,489.20298564992055,,33.047069927338065,522.2500555772585,93.67217493336403,0.0,6.327825066635972
2022,3,March,Galle,1999.3513326561967,,135.06193796390338,2134.4132706201003,93.67217493336403,0.0,6.327825066635972
2022,4,April,Galle,16446.791680600047,,1111.0281226658333,17557.819803265877,93.67217493336403,0.0,6.327825066635974
2022,5,May,Galle,23960.31144933198,,1618.5880118759274,25578.899461207908,93.67217493336403,0.0,6.327825066635971
2022,6,June,Galle,28575.83527046383,,1930.3799324947258,30506.21520295856,93.67217493336403,0.0,6.327825066635974
2022,7,July,Galle,25544.90372893715,,1725.631781857957,27270.535510795107,93.67217493336403,0.0,6.327825066635972
2022,8,August,Galle,22333.17977967029,,1508.6705836393467,23841.850363309633,93.67217493336403,0.0,6.327825066635972
2022,9,September,Galle,21801.43740396385,,1472.7498554574574,23274.18725942131,93.67217493336403,0.0,6.327825066635972
2022,10,October,Galle,21535.566216110627,,1454.7894913665127,22990.35570747714,93.67217493336403,0.0,6.327825066635972
2022,11,November,Galle,20737.95265255098,,1400.908399093679,22138.86105164466,93.67217493336403,0.0,6.327825066635971
2022,12,December,Galle,20206.210276844544,,1364.9876709117896,21571.197947756333,93.67217493336403,0.0,6.327825066635972
2022,1,January,Hambantota,401.3877647941245,,30.816559731229,432.2043245253535,92.86990944269895,0.0,7.130090557301045
2022,2,February,Hambantota,362.0360231476417,,27.79532838503007,389.83135153267176,92.86990944269895,0.0,7.1300905573010445
2022,3,March,Hambantota,1479.6254859077533,,113.59829861707944,1593.2237845248326,92.86990944269895,0.0,7.1300905573010445
2022,4,April,Hambantota,12171.49369125713,,934.4668553793264,13105.960546636457,92.86990944269895,0.0,7.1300905573010445
2022,5,May,Hambantota,17731.894785905144,,1361.366844597234,19093.26163050238,92.86990944269895,0.0,7.130090557301045
2022,6,June,Hambantota,21147.625960819852,,1623.6097254473002,22771.23568626715,92.86990944269895,0.0,7.130090557301045
2022,7,July,Hambantota,18904.576686970333,,1451.3995387139616,20355.976225684295,92.86990944269895,0.0,7.1300905573010445
2022,8,August,Hambantota,16527.731491522773,,1268.917165403547,17796.64865692632,92.86990944269895,0.0,7.130090557301045
2022,9,September,Hambantota,16134.214075057944,,1238.7048519415578,17372.9189269995,92.86990944269895,0.0,7.130090557301047
2022,10,October,Hambantota,15937.455366825527,,1223.5986952105627,17161.054062036088,92.86990944269895,0.0,7.130090557301045
2022,11,November,Hambantota,15347.179242128288,,1178.2802250175794,16525.45946714587,92.86990944269895,0.0,7.130090557301045
2022,12,December,Hambantota,14953.661825663461,,1148.0679115555902,16101.72973721905,92.86990944269895,0.0,7.130090557301047
2022,1,January,Jaffna,298.3939011485272,,71.68246644269082,370.07636759121806,80.6303582935427,0.0,19.36964170645731
2022,2,February,Jaffna,269.13959711435785,,64.65477365419171,333.7943707685496,80.6303582935427,0.0,19.36964170645731
2022,3,March,Jaffna,1099.9618316847668,,264.2412488475661,1364.203080532333,80.6303582935427,0.0,19.36964170645731
2022,4,April,Jaffna,9048.356237768576,,2173.6653794827716,11222.021617251348,80.6303582935427,0.0,19.369641706457305
2022,5,May,Jaffna,13181.989397796702,,3166.6783704976947,16348.667768294396,80.6303582935427,0.0,19.36964170645731
2022,6,June,Jaffna,15721.262987962598,,3776.682104539416,19497.945092502014,80.6303582935427,0.0,19.36964170645731
2022,7,July,Jaffna,14053.767658014947,,3376.103615594968,17429.871273609915,80.6303582935427,0.0,19.369641706457312
2022,8,August,Jaffna,12286.807694351122,,2951.630971169622,15238.438665520744,80.6303582935427,0.0,19.369641706457305
2022,9,September,Jaffna,11994.264654009428,,2881.354043284631,14875.61869729406,80.6303582935427,0.0,19.369641706457305
2022,10,October,Jaffna,11847.993133838578,,2846.2155793421352,14694.208713180713,80.63035829354268,0.0,19.36964170645731
2022,11,November,Jaffna,11409.17857332604,,2740.800187514649,14149.97876084069,80.6303582935427,0.0,19.36964170645731
2022,12,December,Jaffna,11116.635532984346,,2670.523259629658,13787.158792614004,80.6303582935427,0.0,19.36964170645731
2022,1,January,Mullaitivu,,,,0.0,,,
2022,2,February,Mullaitivu,,,,0.0,,,
2022,3,March,Mullaitivu,,,,0.0,,,
2022,4,April,Mullaitivu,,,,0.0,,,
2022,5,May,Mullaitivu,,,,0.0,,,
2022,6,June,Mullaitivu,,,,0.0,,,
2022,7,July,Mullaitivu,,,,0.0,,,
2022,8,August,Mullaitivu,,,,0.0,,,
2022,9,September,Mullaitivu,,,,0.0,,,
2022,10,October,Mullaitivu,,,,0.0,,,
2022,11,November,Mullaitivu,,,,0.0,,,
2022,12,December,Mullaitivu,,,,0.0,,,
2022,1,January,Batticaloa,400.9865918899914,,40.71495085553558,441.701542745527,90.78224843806075,0.0,9.21775156193925
2022,2,February,Batticaloa,361.67418092038434,,36.72328900695366,398.397469927338,90.78224843806075,0.0,9.21775156193925
2022,3,March,Batticaloa,1478.1466524572231,,150.0864855066802,1628.2331379639031,90.78224843806075,0.0,9.217751561939252
2022,4,April,Batticaloa,12159.328712899447,,1234.6210097663877,13393.949722665835,90.78224843806075,0.0,9.21775156193925
2022,5,May,Batticaloa,17714.17238290491,,1798.6428289710132,19512.815211875928,90.78224843806075,0.0,9.217751561939252
2022,6,June,Batticaloa,21126.489655066798,,2145.119077427923,23271.608732494722,90.78224843806075,0.0,9.21775156193925
2022,7,July,Batticaloa,18885.6822297992,,1917.594352058754,20803.276581857954,90.78224843806075,0.0,9.21775156193925
2022,8,August,Batticaloa,16511.21260723494,,1676.4979764044067,18187.710583639346,90.78224843806075,0.0,9.217751561939252
2022,9,September,Batticaloa,16118.088497538869,,1636.5813579185872,17754.669855457454,90.78224843806075,0.0,9.217751561939252
2022,10,October,Batticaloa,15921.526442690829,,1616.623048675677,17538.149491366505,90.78224843806075,0.0,9.217751561939252
2022,11,November,Batticaloa,15331.840278146728,,1556.7481209469486,16888.588399093678,90.78224843806075,0.0,9.217751561939252
2022,12,December,Batticaloa,14938.71616845066,,1516.8315024611293,16455.54767091179,90.78224843806075,0.0,9.21775156193925
2022,1,January,Ampara,331.56673552621294,,36.056884444097186,367.62361997031013,90.19190212886507,0.0,9.80809787113494
2022,2,February,Ampara,299.0601928275646,,32.52189577310727,331.58208860067185,90.19190212886507,0.0,9.80809787113494
2022,3,March,Ampara,1222.2460054691771,,132.915574029221,1355.1615794983982,90.19190212886507,0.0,9.808097871134938
2022,4,April,Ampara,10054.27365669193,,1093.3719959371826,11147.645652629111,90.19190212886507,0.0,9.80809787113494
2022,5,May,Ampara,14647.448140010936,,1592.8658951480581,16240.314035158994,90.19190212886507,0.0,9.80809787113494
2022,6,June,Ampara,17469.01604625361,,1899.702911789983,19368.718958043595,90.19190212886505,0.0,9.80809787113494
2022,7,July,Ampara,15616.143112430655,,1698.2085575435576,17314.35166997421,90.19190212886507,0.0,9.80809787113494
2022,8,August,Ampara,13652.7479334323,,1484.6952418157668,15137.443175248067,90.19190212886507,0.0,9.80809787113494
2022,9,September,Ampara,13327.682506445815,,1449.3453551058676,14777.027861551684,90.19190212886507,0.0,9.80809787113494
2022,10,October,Ampara,13165.14979295257,,1431.6704117509175,14596.82020470349,90.19190212886505,0.0,9.808097871134938
2022,11,November,Ampara,12677.551652472848,,1378.6455816860691,14056.197234158917,90.19190212886507,0.0,9.80809787113494
2022,12,December,Ampara,12352.486225486364,,1343.29569497617,13695.781920462534,90.19190212886507,0.0,9.80809787113494
2022,1,January,Trincomalee,318.9271193061958,,53.09333104148761,372.0204503476834,85.72838375098262,0.0,14.271616249017377
2022,2,February,Trincomalee,287.6597546683334,,47.88810250800843,335.54785717634184,85.72838375098262,0.0,14.271616249017379
2022,3,March,Trincomalee,1175.6529103836235,,195.71659285881705,1371.3695032424405,85.72838375098263,0.0,14.271616249017379
2022,4,April,Trincomalee,9670.995882490819,,1609.9771854051096,11280.973067895928,85.72838375098263,0.0,14.271616249017377
2022,5,May,Trincomalee,14089.074505820765,,2345.4759771857175,16434.550483006482,85.72838375098262,0.0,14.271616249017379
2022,6,June,Trincomalee,16803.081756387215,,2797.28981389171,19600.371570278923,85.72838375098263,0.0,14.271616249017379
2022,7,July,Trincomalee,15020.841972029062,,2500.5917874833963,17521.43375951246,85.72838375098263,0.0,14.271616249017377
2022,8,August,Trincomalee,13132.293147902177,,2186.195984061255,15318.489131963432,85.72838375098262,0.0,14.271616249017379
2022,9,September,Trincomalee,12819.619501523555,,2134.143698726463,14953.763200250018,85.72838375098263,0.0,14.271616249017377
2022,10,October,Trincomalee,12663.28267833424,,2108.1175560590664,14771.400234393306,85.72838375098262,0.0,14.271616249017379
2022,11,November,Trincomalee,12194.27220876631,,2030.0391280568792,14224.311336823188,85.72838375098263,0.0,14.271616249017379
2022,12,December,Trincomalee,11881.598562387684,,1977.9868427220872,13859.58540510977,85.72838375098263,0.0,14.271616249017379
2022,1,January,Kandy,583.7346967731853,,22.55711789983592,606.2918146730212,96.27949489768368,0.0,3.7205051023163134
2022,2,February,Kandy,526.5058049326769,,20.34563575279318,546.8514406854702,96.27949489768369,0.0,3.720505102316313
2022,3,March,Kandy,2151.8063332031147,,83.15172872880692,2234.9580619319217,96.27949489768368,0.0,3.720505102316313
2022,4,April,Kandy,17700.89624626924,,684.0114280803188,18384.90767434956,96.27949489768368,0.0,3.720505102316313
2022,5,May,Kandy,25787.33866333307,,996.4938554574574,26783.83251879053,96.27949489768368,0.0,3.720505102316313
2022,6,June,Kandy,30754.806475089194,,1188.450505820767,31943.25698090996,96.27949489768369,0.0,3.7205051023163134
2022,7,July,Kandy,27492.759640180215,,1062.396023439331,28555.15566361955,96.27949489768368,0.0,3.7205051023163134
2022,8,August,Kandy,24036.134573013514,,928.8225017579497,24964.957074771464,96.27949489768369,0.0,3.7205051023163134
2022,9,September,Kandy,23463.845654608427,,906.7076802875224,24370.55333489595,96.27949489768369,0.0,3.7205051023163143
2022,10,October,Kandy,23177.701195405883,,895.6502695523085,24073.351464958192,96.27949489768368,0.0,3.7205051023163134
2022,11,November,Kandy,22319.26781779826,,862.4780373466675,23181.74585514493,96.27949489768368,0.0,3.720505102316313
2022,12,December,Kandy,21746.97889939318,,840.3632158762401,22587.342115269417,96.27949489768368,0.0,3.7205051023163134
2022,1,January,Matale,259.8874249550746,,12.72342214235487,272.6108470974294,95.33275279475303,0.0,4.667247205246971
2022,2,February,Matale,234.40826564575357,,11.476027814673019,245.8842934604266,95.33275279475303,0.0,4.667247205246971
2022,3,March,Matale,958.016390030471,,46.902026720837554,1004.9184167513087,95.33275279475303,0.0,4.66724720524697
2022,4,April,Matale,7880.703974372997,,385.81906555199623,8266.523039924994,95.33275279475303,0.0,4.667247205246971
2022,5,May,Matale,11480.90918478006,,562.0758840534415,12042.985068833501,95.33275279475303,0.0,4.667247205246971
2022,6,June,Matale,13692.500212829123,,670.349711696226,14362.84992452535,95.33275279475303,0.0,4.667247205246971
2022,7,July,Matale,12240.188132197825,,599.2482350183607,12839.436367216187,95.33275279475303,0.0,4.667247205246971
2022,8,August,Matale,10701.246909914838,,523.9056176263771,11225.152527541215,95.33275279475303,0.0,4.667247205246971
2022,9,September,Matale,10446.455316821626,,511.4316743495585,10957.886991171183,95.33275279475303,0.0,4.667247205246971
2022,10,October,Matale,10319.05952027502,,505.1947027111491,10824.254222986168,95.33275279475302,0.0,4.66724720524697
2022,11,November,Matale,9936.872130635205,,486.48378779592144,10423.355918431127,95.33275279475303,0.0,4.66724720524697
2022,12,December,Matale,9682.080537541995,,474.00984451910296,10156.090382061098,95.33275279475303,0.0,4.66724720524697
2022,1,January,Nuwara Eliya,235.21176729431983,,14.923064614423001,250.13483190874283,94.03399178733036,0.0,5.966008212669642
2022,2,February,Nuwara Eliya,212.15179010860223,,13.46001906398937,225.6118091725916,94.03399178733036,0.0,5.96600821266964
2022,3,March,Nuwara Eliya,867.0551421829829,,55.01051269630439,922.0656548792872,94.03399178733036,0.0,5.966008212669641
2022,4,April,Nuwara Eliya,7132.450943542463,,452.519988749121,7584.970932291585,94.03399178733035,0.0,5.966008212669641
2022,5,May,Nuwara Eliya,10390.825719884366,,659.2483250253925,11050.07404490976,94.03399178733036,0.0,5.9660082126696405
2022,6,June,Nuwara Eliya,12392.431739604654,,786.2406788030313,13178.672418407687,94.03399178733035,0.0,5.9660082126696405
2022,7,July,Nuwara Eliya,11078.013040018748,,702.8470824283146,11780.860122447062,94.03399178733036,0.0,5.966008212669642
2022,8,August,Nuwara Eliya,9685.190418001406,,614.4791311821235,10299.669549183529,94.03399178733036,0.0,5.966008212669641
2022,9,September,Nuwara Eliya,9454.59064614423,,599.8486756777871,10054.439321822018,94.03399178733036,0.0,5.96600821266964
2022,10,October,Nuwara Eliya,9339.290760215637,,592.5334479256189,9931.824208141257,94.03399178733035,0.0,5.9660082126696405
2022,11,November,Nuwara Eliya,8993.391102429876,,570.5877646691147,9563.978867098991,94.03399178733036,0.0,5.966008212669641
2022,12,December,Nuwara Eliya,8762.7913305727,,555.9573091647783,9318.74863973748,94.03399178733035,0.0,5.96600821266964
2022,1,January,Kegalle,,,,0.0,,,
2022,2,February,Kegalle,,,,0.0,,,
2022,3,March,Kegalle,,,,0.0,,,
2022,4,April,Kegalle,,,,0.0,,,
2022,5,May,Kegalle,,,,0.0,,,
2022,6,June,Kegalle,,,,0.0,,,
2022,7,July,Kegalle,,,,0.0,,,
2022,8,August,Kegalle,,,,0.0,,,
2022,9,September,Kegalle,,,,0.0,,,
2022,10,October,Kegalle,,,,0.0,,,
2022,11,November,Kegalle,,,,0.0,,,
2022,12,December,Kegalle,,,,0.0,,,
2022,1,January,Ratnapura,504.5039381201656,,14.017329478865532,518.5212675990311,97.29667221871696,0.0,2.70332778128303
2022,2,February,Ratnapura,455.04276771622773,,12.64308149074146,467.6858492069692,97.29667221871698,0.0,2.7033277812830305
2022,3,March,Ratnapura,1859.7400071880613,,51.67172435346511,1911.4117315415263,97.29667221871698,0.0,2.703327781283031
2022,4,April,Ratnapura,15298.340005937964,,425.0549027267754,15723.394908664739,97.29667221871698,0.0,2.7033277812830305
2022,5,May,Ratnapura,22287.20338401437,,619.2361434487068,22906.439527463077,97.29667221871698,0.0,2.703327781283031
2022,6,June,Ratnapura,26580.432975076175,,738.5208688178762,27318.953843894054,97.29667221871696,0.0,2.70332778128303
2022,7,July,Ratnapura,23761.146262051716,,660.188733494804,24421.33499554652,97.29667221871698,0.0,2.7033277812830305
2022,8,August,Ratnapura,20773.691569653878,,577.1841550121103,21350.87572466599,97.29667221871696,0.0,2.70332778128303
2022,9,September,Ratnapura,20279.0798656145,,563.4416751308695,20842.52154074537,97.29667221871696,0.0,2.7033277812830305
2022,10,October,Ratnapura,20031.774013594808,,556.570435190249,20588.344448785054,97.29667221871698,0.0,2.7033277812830305
2022,11,November,Ratnapura,19289.85645753574,,535.956715368388,19825.813172904127,97.29667221871698,0.0,2.703327781283031
2022,12,December,Ratnapura,18795.244753496365,,522.2142354871473,19317.45898898351,97.29667221871696,0.0,2.7033277812830305
2022,1,January,Kurunegala,929.2467292757246,,35.56225895773107,964.8089882334557,96.31406222460211,0.0,3.6859377753978837
2022,2,February,Kurunegala,838.1441087584967,,32.075762981482924,870.2198717399796,96.31406222460211,0.0,3.6859377753978837
2022,3,March,Kurunegala,3425.458531447769,,131.0922487069302,3556.5507801546996,96.31406222460211,0.0,3.6859377753978837
2022,4,April,Kurunegala,28178.04052597859,,1078.373205453551,29256.413731432145,96.31406222460211,0.0,3.6859377753978837
2022,5,May,Kurunegala,41050.84080506289,,1571.0150868974138,42621.8558919603,96.31406222460213,0.0,3.685937775397884
2022,6,June,Kurunegala,48958.54826595827,,1873.6429376357523,50832.19120359402,96.31406222460213,0.0,3.685937775397884
2022,7,July,Kurunegala,43765.698896476286,,1674.912666989608,45440.61156346589,96.31406222460211,0.0,3.685937775397883
2022,8,August,Kurunegala,38263.10061723572,,1464.3283100242204,39727.428927259934,96.31406222460213,0.0,3.685937775397884
2022,9,September,Kurunegala,37352.07441206344,,1429.463350261739,38781.537762325184,96.31406222460211,0.0,3.6859377753978837
2022,10,October,Kurunegala,36896.56130947729,,1412.0308703804978,38308.59217985779,96.31406222460211,0.0,3.6859377753978837
2022,11,November,Kurunegala,35530.02200171888,,1359.733430736776,36889.755432455655,96.31406222460213,0.0,3.685937775397884
2022,12,December,Kurunegala,34618.9957965466,,1324.8684709742945,35943.8642675209,96.31406222460211,0.0,3.6859377753978837
2022,1,January,Puttalam,490.9950546136416,,101.18355371513398,592.1786083287756,82.91333859548044,0.0,17.086661404519564
2022,2,February,Puttalam,442.8582845534807,,91.26359746855222,534.1218820220329,82.91333859548044,0.0,17.086661404519564
2022,3,March,Puttalam,1809.9425542620513,,372.9903548714742,2182.9329091335258,82.91333859548044,0.0,17.086661404519564
2022,4,April,Puttalam,14888.70297960778,,3068.242467067739,17956.945446675516,82.91333859548044,0.0,17.086661404519564
2022,5,May,Puttalam,21690.428589108524,,4469.932284709742,26160.360873818263,82.91333859548044,0.0,17.086661404519564
2022,6,June,Puttalam,25868.700230330494,,5330.984486913038,31199.68471724353,82.91333859548044,0.0,17.086661404519564
2022,7,July,Puttalam,23124.90433690132,,4765.546980857879,27890.451317759198,82.91333859548044,0.0,17.086661404519564
2022,8,August,Puttalam,20217.4434252676,,4166.381623564341,24383.82504883194,82.91333859548044,0.0,17.086661404519564
2022,9,September,Puttalam,19736.07572466599,,4067.1820610985224,23803.257785764512,82.91333859548044,0.0,17.086661404519564
2022,10,October,Puttalam,19495.391874365178,,4017.5822798656127,23512.97415423079,82.91333859548044,0.0,17.086661404519564
2022,11,November,Puttalam,18773.34032346277,,3868.7829361668873,22642.123259629654,82.91333859548044,0.0,17.086661404519564
2022,12,December,Puttalam,18291.972622861158,,3769.5833737010694,22061.555996562227,82.91333859548044,0.0,17.086661404519564
2022,1,January,Anuradhapura,621.5613504180014,,23.915720603172122,645.4770710211735,96.29487681640863,0.0,3.7051231835913843
2022,2,February,Anuradhapura,560.6239631221189,,21.571042112665047,582.1950052347838,96.29487681640863,0.0,3.7051231835913834
2022,3,March,Anuradhapura,2291.245762325181,,88.15991124306585,2379.405673568247,96.29487681640863,0.0,3.7051231835913843
2022,4,April,Anuradhapura,18847.933890616456,,725.2090571138368,19573.14294773029,96.29487681640862,0.0,3.705123183591383
2022,5,May,Anuradhapura,27458.386715524644,,1056.512127822486,28514.898843347128,96.29487681640862,0.0,3.7051231835913843
2022,6,June,Anuradhapura,32747.751932807245,,1260.0302207984996,34007.782153605745,96.29487681640862,0.0,3.7051231835913843
2022,7,July,Anuradhapura,29274.320856941944,,1126.3835468395966,30400.70440378154,96.29487681640862,0.0,3.7051231835913843
2022,8,August,Anuradhapura,25593.702664270648,,984.7649660129696,26578.467630283616,96.29487681640862,0.0,3.7051231835913834
2022,9,September,Anuradhapura,24984.328791311822,,961.3181811078989,25945.64697241972,96.29487681640863,0.0,3.7051231835913834
2022,10,October,Anuradhapura,24679.641854832404,,949.5947886553633,25629.236643487766,96.29487681640862,0.0,3.7051231835913834
2022,11,November,Anuradhapura,23765.58104539417,,914.4246112977575,24680.005656691927,96.29487681640863,0.0,3.7051231835913834
2022,12,December,Anuradhapura,23156.20717243534,,890.9778263926868,24047.184998828026,96.29487681640862,0.0,3.7051231835913843
2022,1,January,Polonnaruwa,294.7755849675756,,11.903947495898116,306.67953246347366,96.1184408361794,0.0,3.8815591638205937
2022,2,February,Polonnaruwa,265.8760178138917,,10.736893819829673,276.61291163372135,96.1184408361794,0.0,3.8815591638205937
2022,3,March,Polonnaruwa,1086.6237249785138,,43.88121822017344,1130.5049431986872,96.1184408361794,0.0,3.8815591638205937
2022,4,April,Polonnaruwa,8938.636120634423,,360.9697020079693,9299.605822642394,96.1184408361794,0.0,3.8815591638205937
2022,5,May,Polonnaruwa,13022.144959449954,,525.8743864364403,13548.019345886394,96.1184408361794,0.0,3.881559163820594
2022,6,June,Polonnaruwa,15530.627388389714,,627.174645519181,16157.802033908894,96.1184408361794,0.0,3.881559163820594
2022,7,July,Polonnaruwa,13883.352060629733,,560.6525859832798,14444.004646613013,96.1184408361794,0.0,3.8815591638205937
2022,8,August,Polonnaruwa,12137.81820454723,,490.16254394874596,12627.980748495975,96.1184408361794,0.0,3.8815591638205937
2022,9,September,Polonnaruwa,11848.822533010392,,478.49200718806156,12327.314540198453,96.1184408361794,0.0,3.8815591638205937
2022,10,October,Polonnaruwa,11704.324697241967,,472.6567388077192,12176.981436049688,96.1184408361794,0.0,3.881559163820594
2022,11,November,Polonnaruwa,11270.831189936713,,455.15093366669265,11725.982123603406,96.1184408361794,0.0,3.8815591638205937
2022,12,December,Polonnaruwa,10981.835518399874,,443.4803969060082,11425.315915305882,96.1184408361794,0.0,3.8815591638205937
2022,1,January,Badulla,614.2422764903507,,12.44307555277756,626.6853520431282,98.01446204028697,0.0,1.985537959713032
2022,2,February,Badulla,554.0224454618849,,11.22316618485819,565.2456116467431,98.01446204028696,0.0,1.9855379597130316
2022,3,March,Badulla,2264.265646670312,,45.86859223376825,2310.1342389040806,98.01446204028697,0.0,1.9855379597130316
2022,4,April,Badulla,18625.99373710446,,377.3179674974607,19003.31170460192,98.01446204028696,0.0,1.9855379597130316
2022,5,May,Badulla,27135.05586142667,,549.6911611844675,27684.747022611136,98.01446204028696,0.0,1.9855379597130316
2022,6,June,Badulla,32362.137194697494,,655.5792943198686,33017.716489017366,98.01446204028696,0.0,1.9855379597130316
2022,7,July,Badulla,28929.606826074945,,586.0444603484646,29515.65128642341,98.01446204028696,0.0,1.9855379597130316
2022,8,August,Badulla,25292.329031955618,,512.3619345261349,25804.690966481754,98.01446204028696,0.0,1.9855379597130316
2022,9,September,Badulla,24690.13072167096,,500.1628408469411,25190.293562517905,98.01446204028696,0.0,1.9855379597130316
