Date,Value,Category,SubCategory,Source
1996,3588.42,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
1997,4039.27,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
1998,4520.98,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
1999,4808.67,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2000,5258.21,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2001,5236.44,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2002,5502.28,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2003,6208.6,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2004,7600.88,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2005,8306.22,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2006,7831.64,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2007,8276.18,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2008,8417.39,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2009,8440.8,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2010,9268.28,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2011,10023.29,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2012,10473.8,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2013,10621.39,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2014,11063.11,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2015,11786.28,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2016,12785.3,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2017,13431.46,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2018,14091.16,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2019,14611.23,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2020,14286.14,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2021,15213.62,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
2022,14519.62,Industry and Housing-Electricity Sales,Electricity Sales-Units-Grand Total Sri Lanka,cbsl
