Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2008,1126,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2009,1127,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2010,1135,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2011,1136,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2012,1136,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2013,1498,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2014,1525,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2015,1525,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2016,1525,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2017,1525,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2018,1525,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2019,1525,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2020,1495,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
2021,1480,Transport-Road Network,Road Kilometerage-Puttalam-Total,cbsl
