Date,Value,Category,SubCategory,Source
1999,778.9,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2000,785.75,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2001,722.98,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2002,780.02,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2003,876.47,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2004,934.35,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2005,1051.31,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2006,1074.84,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2007,1117.26,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2008,1111.65,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2009,1119.96,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2010,1169.72,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2011,1239.37,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2012,1246.95,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2013,1243.85,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2014,1289.36,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2015,1328.76,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2016,1416.19,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2017,1459.7,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2018,1490.57,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2019,1522.9,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2020,1346.66,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
2021,1382.62,Industry and Housing-Electricity Sales,Electricity Sales-Units-Colombo City-Total,cbsl
