Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2009,280,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2010,280,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2011,306,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2012,392,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2013,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2014,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2015,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2016,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2017,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2018,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2019,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2020,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
2021,309,Transport-Road Network,Road Kilometerage-Mannar-Class C,cbsl
