Date,Value,Category,SubCategory,Source
2008,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2009,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2010,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2011,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2012,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2013,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2014,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2015,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2016,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2017,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2018,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2019,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2020,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
2021,272,Transport-Road Network,Road Kilometerage-Ratnapura-Class A,cbsl
