Date,Value,Category,SubCategory,Source
2008,1010,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2009,1001,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2010,1001,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2011,1001,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2012,1001,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2013,1001,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2014,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2015,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2016,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2017,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2018,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2019,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2020,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
2021,1109,Transport-Road Network,Road Kilometerage-Badulla-Class C,cbsl
