Date,Value,Category,SubCategory,Source
2010,6552,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2011,7047,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2012,7346,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2013,7495,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2014,7658,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2015,7868,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2016,8202,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2017,8631,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2018,8934,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2019,9111,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2020,9248,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2021,9547,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
2022,9675,Total Vehicle Population,Total Vehicle Population - LORRY TRAILERS,dmtlk
