Date,Value,Category,SubCategory,Source
2008,256,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2009,256,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2010,256,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2011,256,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2012,256,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2013,254,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2014,256,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2015,292,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2016,292,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2017,319,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2018,319,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2019,319,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2020,149,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
2021,323,Transport-Road Network,Road Kilometerage-Ampara-Class C,cbsl
