Date,Value,Category,SubCategory,Source
1999,345915,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2000,382426,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2001,405776,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2002,426172,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2003,449469,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2004,473849,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2005,499268,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2006,474633,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2007,510864,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2008,543947,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2009,566584,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2010,591887,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2011,616482,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2012,636247,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2013,659545,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2014,679316,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2015,702117,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2016,731831,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2017,749918,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2018,766864.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2019,783492,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2020,798781.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
2021,817685,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Southern-Total,cbsl
