Date,Value,Category,SubCategory,Source
2008,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2009,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2010,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2011,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2012,102,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2013,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2014,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2015,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2016,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2017,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2018,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2019,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2020,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
2021,54,Transport-Road Network,Road Kilometerage-Vavuniya-Class B,cbsl
