Date,Value,Category,SubCategory,Source
2016,99.08,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
2017,94.28,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
2018,97.49,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
2019,106.83,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
2020,97.21,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
2021,71.11,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
2022,30.02,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
2023,97.49,Prices and Indices-Index of Industrial Production (IIP),IIP - Manufacture of coke and refined petroleum products,cbsl
