Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2008,2317,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2009,2345,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2010,2388,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2011,2345,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2012,2345,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2013,2701,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2014,2576,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2015,2576,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2016,2576,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2017,2576,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2018,2576,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2019,2576,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2020,2576,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
2021,2652,Transport-Road Network,Road Kilometerage-Kurunegala-Total,cbsl
