Date,Value,Category,SubCategory,Source
2000,334,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2001,334,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2002,334,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2003,334,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2004,334,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2005,334,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2008,0,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2009,1458,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2010,1825,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2011,1886,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2012,1886,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2013,1959,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2014,1959,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2015,1959,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2016,1959,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2017,1959,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2018,1959.0,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2019,1972,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2020,1972.0,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
2021,1973,Transport-Road Network,Road Kilometerage-Northern-Class C,cbsl
