Date,Value,Category,SubCategory,Source
2008,324,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2009,324,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2010,333,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2011,333,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2012,333,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2013,333,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2014,365,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2015,365,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2016,365,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2017,365,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2018,365,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2019,365,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2020,335,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
2021,365,Transport-Road Network,Road Kilometerage-Puttalam-Class B,cbsl
