Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2009,0,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2010,0,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2011,0,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2012,0,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2013,0,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2014,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2015,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2016,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2017,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2018,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2019,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2020,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
2021,276,Transport-Road Network,Road Kilometerage-Monaragala-Class D,cbsl
