Date,Value,Category,SubCategory,Source
1999,11036,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2000,10668,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2001,12542,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2002,12873,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2003,14664,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2004,15054,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2005,17135,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2006,21411,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2007,22965,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2008,22489,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2009,30252,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2010,12124,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2011,30739,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2012,31233,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2013,31143,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2014,31136,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2015,32867,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2016,32033,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2017,34994,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2018,35761.0,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2019,34092,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2020,33669.0,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
2021,35238,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-North Western,cbsl
