Date,Value,Category,SubCategory,Source
2008,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2009,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2010,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2011,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2012,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2013,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2014,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2015,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2016,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2017,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2018,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2019,177,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2020,178,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
2021,178,Transport-Road Network,Road Kilometerage-Matale-Class D,cbsl
