Date,Value,Category,SubCategory,Source
2006,48272,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2007,52926,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2008,61976,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2009,68699,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2010,82297,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2011,77049,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2012,86887,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2013,91851,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2014,87968,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2015,117646,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2016,134928,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2017,152818,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2018,168572.0,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2019,185029,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2020,195016,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
2021,190627,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Central,cbsl
