Date,Value,Category,SubCategory,Source
2002,3475,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2003,3475,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2004,3475,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2005,3475,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2006,3429,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2007,3429,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2008,3443,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2009,3471,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2010,3523,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2011,3481,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2012,3481,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2013,4199,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2014,4101,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2015,4101,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2016,4101,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2017,4101,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2018,4101.0,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2019,4074,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2020,4074.0,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
2021,4132,Transport-Road Network,Road Kilometerage-North Western-Total,cbsl
