Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2008,966,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2009,738,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2010,966,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2011,761,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2012,966,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2013,940,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2014,966,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2015,967,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2016,967,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2017,1002,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2018,1002,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2019,1002,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2020,829,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
2021,1064,Transport-Road Network,Road Kilometerage-Ampara-Total,cbsl
