Date,Value,Category,SubCategory,Source
1999,320963,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2000,358920,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2001,336181,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2002,354981,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2003,374270,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2004,393937,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2005,414380,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2006,496582,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2007,524635,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2008,554833,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2009,576551,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2010,598187,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2011,626460,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2012,653912,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2013,858446,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2014,883595,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2015,911417,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2016,957200,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2017,982134,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2018,1002820.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2019,1022970,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2020,1040251.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
2021,1063688,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Central-Total,cbsl
