Date,Value,Category,SubCategory,Source
1999,1568,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2000,1888,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2001,3081,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2002,3457,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2003,3800,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2004,4279,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2005,4438,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2006,4751,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2007,4780,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2008,4992,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2009,4595,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2010,6974,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2011,9439,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2012,12362,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2013,14687,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2014,15051,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2015,21372,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2016,23828,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2017,24888,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2018,25797.0,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2019,26320,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2020,26438.0,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
2021,26678,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Central,cbsl
