Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2009,0,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2010,0,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2011,0,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2012,0,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2013,26,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2014,26,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2015,35,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2016,35,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2017,35,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2018,35,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2019,43,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2020,43,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
2021,48,Transport-Road Network,Road Kilometerage-Gampaha-Expressways,cbsl
