Date,Value,Category,SubCategory,Source
2008,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2009,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2010,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2011,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2012,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2013,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2014,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2015,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2016,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2017,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2018,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2019,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2020,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
2021,144,Transport-Road Network,Road Kilometerage-Kegalle-Class A,cbsl
