Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2008,205,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2009,537,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2010,537,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2011,537,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2012,594,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2013,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2014,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2015,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2016,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2017,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2018,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2019,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2020,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
2021,540,Transport-Road Network,Road Kilometerage-Mannar-Total,cbsl
