Date,Value,Category,SubCategory,Source
2008,507,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2009,483,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2010,632,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2011,483,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2012,714,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2013,714,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2014,714,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2015,714,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2016,714,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2017,714,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2018,587,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2019,587,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2020,618,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
2021,618,Transport-Road Network,Road Kilometerage-Kegalle-Class D,cbsl
