Date,Value,Category,SubCategory,Source
2006,31824,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2007,36304,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2008,37209,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2009,44358,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2010,46667,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2011,60813,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2012,62938,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2013,65335,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2014,72356,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2015,91369,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2016,106352,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2017,114808,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2018,122971.0,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2019,137859,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2020,152112.0,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
2021,136497,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Uva,cbsl
