Date,Value,Category,SubCategory,Source
2000,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2001,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2002,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2003,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2004,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2005,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2006,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2007,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2008,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2009,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2010,0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2011,1266.87,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2012,1301.66,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2013,1307.69,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2014,1352.19,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2015,1446.0,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2016,1553.2,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2017,1594.95,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2018,1640.21,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2019,1684.39,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2020,1604.76,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2021,1632.61,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
2022,1549.93,Industry and Housing-Electricity Sales,Electricity Sales-Units-Transmission Bulk Supply to LECO,cbsl
