Date,Value,Category,SubCategory,Source
1999,7290,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2000,9319,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2001,11139,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2002,11220,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2003,12227,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2004,13150,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2005,14155,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2006,18128,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2007,15971,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2008,16512,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2009,23825,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2010,21418,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2011,26579,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2012,31781,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2013,35629,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2014,39371,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2015,43369,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2016,50627,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2017,53882,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2018,56590.0,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2019,59085,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2020,58815.0,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
2021,60881,Transport-Motor Vehicles,Motor Vehicles by Province-Dual Purpose Vehicles-North Western,cbsl
