Date,Value,Category,SubCategory,Source
2000,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2001,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2002,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2003,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2004,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2005,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2006,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2007,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2008,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2009,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2010,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2011,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2012,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2013,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2014,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2015,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2016,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2017,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2018,734.0,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2019,734,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2020,734.0,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
2021,735,Transport-Road Network,Road Kilometerage-Northern-Class A,cbsl
