Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2009,0,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2010,0,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2011,44,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2012,44,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2013,44,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2014,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2015,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2016,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2017,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2018,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2019,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2020,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
2021,29,Transport-Road Network,Road Kilometerage-Kalutara-Expressways,cbsl
