Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2008,1880,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2009,1877,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2010,1880,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2011,1880,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2012,1880,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2013,1880,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2014,2214,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2015,2214,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2016,2214,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2017,2214,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2018,2214,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2019,2214,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2020,2211,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
2021,2211,Transport-Road Network,Road Kilometerage-Badulla-Total,cbsl
