Date,Value,Category,SubCategory,Source
2000,484,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2001,484,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2002,527,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2003,527,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2004,527,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2005,527,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2006,528,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2007,528,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2008,528,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2009,528,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2010,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2011,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2012,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2013,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2014,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2015,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2016,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2017,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2018,551.0,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2019,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2020,551.0,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
2021,551,Transport-Road Network,Road Kilometerage-Eastern-Class B,cbsl
