Date,Value,Category,SubCategory,Source
1999,10274,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2000,10296,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2001,11693,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2002,11112,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2003,10625,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2004,11666,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2005,13079,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2006,21311,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2007,21325,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2008,14024,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2009,13676,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2010,28301,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2011,14073,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2012,14920,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2013,14518,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2014,13953,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2015,15020,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2016,16031,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2017,15810,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2018,15931.0,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2019,15483,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2020,15333.0,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
2021,16305,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Western,cbsl
