Date,Value,Category,SubCategory,Source
2006,123709,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2007,184132,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2008,151512,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2009,161631,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2010,182996,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2011,210699,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2012,226123,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2013,237881,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2014,257722,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2015,325046,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2016,351563,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2017,367631,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2018,392793.0,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2019,414247,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2020,424054.0,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
2021,419384,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Southern,cbsl
