Date,Value,Category,SubCategory,Source
2006,58982,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2007,57258,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2008,31089,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2009,36835,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2010,47330,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2011,85347,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2012,145994,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2013,119095,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2014,124023,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2015,150623,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2016,168056,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2017,183024,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2018,210502.0,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2019,229268,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2020,233144.0,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
2021,231008,Transport-Motor Vehicles,Motor Vehicles by Province-Motor Cycles-Northern,cbsl
