Date,Value,Category,SubCategory,Source
2000,28034.3,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2001,27479.9,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2002,28969.9,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2003,29581.8,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2004,29615.2,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2005,25583.0,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2006,30619.7,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2007,33100.3,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2008,33176.1,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2009,33048.8,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2010,40177.8,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2011,41993.2,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2012,43326.9,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2013,44478.3,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2014,65676.7,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2015,47552.4,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2016,49544.5,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2017,50542.4,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2018,36836.0,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2019,54442.8,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2020,18548,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2021,16292,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
2022,19234,Transport-Private Bus Services,Private Bus Services-Passenger Kilometers-All Island,cbsl
