Date,Value,Category,SubCategory,Source
2000,415,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2001,415,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2002,415,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2003,415,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2004,415,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2005,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2006,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2007,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2008,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2009,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2010,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2011,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2012,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2013,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2014,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2015,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2016,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2017,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2018,416.0,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2019,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2020,416.0,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
2021,416,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Class A,cbsl
