Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2009,94,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2010,28,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2011,26,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2012,26,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2013,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2014,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2015,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2016,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2017,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2018,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2019,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2020,27,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
2021,39,Transport-Road Network,Road Kilometerage-Kilinochchi-Class D,cbsl
