Date,Value,Category,SubCategory,Source
2008,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2009,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2010,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2011,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2012,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2013,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2014,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2015,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2016,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2017,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2018,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2019,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2020,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
2021,166,Transport-Road Network,Road Kilometerage-Colombo-Class A,cbsl
