Date,Value,Category,SubCategory,Source
2002,4204,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2003,4289,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2004,4289,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2005,4302,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2006,3962,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2007,3962,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2008,3963,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2009,3967,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2010,3982,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2011,3982,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2012,3990,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2013,3990,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2014,3991,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2015,3991,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2016,3991,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2017,3991,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2018,3991.0,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2019,3986,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2020,3986.0,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
2021,3986,Transport-Road Network,Road Kilometerage-Central-Total,cbsl
