Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2008,628,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2009,856,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2010,651,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2011,856,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2012,651,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2013,651,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2014,651,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2015,661,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2016,661,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2017,666,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2018,666,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2019,666,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2020,678,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
2021,679,Transport-Road Network,Road Kilometerage-Trincomalee-Total,cbsl
