Date,Value,Category,SubCategory,Source
2000,678,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2001,919,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2002,919,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2003,919,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2004,919,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2005,919,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2006,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2007,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2008,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2009,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2010,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2011,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2012,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2013,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2014,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2015,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2016,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2017,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2018,693.0,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2019,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2020,693.0,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
2021,693,Transport-Road Network,Road Kilometerage-Uva-Class B,cbsl
