Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2008,1101,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2009,1103,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2010,1103,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2011,1103,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2012,1103,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2013,1103,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2014,1094,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2015,1097,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2016,1097,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2017,1097,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2018,1097,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2019,1097,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2020,1106,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
2021,1106,Transport-Road Network,Road Kilometerage-Nuwara Eliya-Total,cbsl
