Date,Value,Category,SubCategory,Source
1996,1690636,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
1997,2133574,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
1998,2334992,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
1999,2571229,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2000,2830795,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2001,3030401,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2002,3188027,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2003,3382774,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2004,3732392,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2005,3943169,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2006,3636242,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2007,3866986,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2008,4088899,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2009,4280167,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2010,4480422,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2011,4717447,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2012,4979861,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2013,5210761,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2014,5417532,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2015,5649132,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2016,5964194,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2017,6193130,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2018,6354280,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2019,6500641,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2020,6636266,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2021,6809528,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
2022,6936735,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Grand Total Sri Lanka,cbsl
