Date,Value,Category,SubCategory,Source
1999,45499,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2000,52940,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2001,61610,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2002,66621,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2003,81258,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2004,98065,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2005,108504,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2006,119650,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2007,122449,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2008,126887,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2009,132331,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2010,143611,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2011,166051,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2012,188284,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2013,217973,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2014,241719,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2015,270263,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2016,306565,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2017,339420,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2018,356253.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2019,367518,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2020,380260.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
2021,397311,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Northern-Total,cbsl
