Date,Value,Category,SubCategory,Source
1999,5868,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2000,5770,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2001,5695,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2002,6147,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2003,6191,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2004,5924,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2005,5779,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2006,7749,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2007,7132,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2008,5566,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2009,6022,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2010,11009,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2011,8121,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2012,8498,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2013,8748,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2014,7691,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2015,9682,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2016,11228,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2017,11337,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2018,11417.0,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2019,11599,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2020,12235.0,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
2021,12948,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-North Central,cbsl
