Date,Value,Category,SubCategory,Source
1997,4643,Transport-Road Network,Road Network-Class D Roads,cbsl
1998,4564,Transport-Road Network,Road Network-Class D Roads,cbsl
1999,5926,Transport-Road Network,Road Network-Class D Roads,cbsl
2000,5425,Transport-Road Network,Road Network-Class D Roads,cbsl
2001,5720,Transport-Road Network,Road Network-Class D Roads,cbsl
2002,5763,Transport-Road Network,Road Network-Class D Roads,cbsl
2003,5765,Transport-Road Network,Road Network-Class D Roads,cbsl
2004,5771,Transport-Road Network,Road Network-Class D Roads,cbsl
2005,6074,Transport-Road Network,Road Network-Class D Roads,cbsl
2006,5412,Transport-Road Network,Road Network-Class D Roads,cbsl
2007,5418,Transport-Road Network,Road Network-Class D Roads,cbsl
2008,5546,Transport-Road Network,Road Network-Class D Roads,cbsl
2009,5855,Transport-Road Network,Road Network-Class D Roads,cbsl
2010,5783,Transport-Road Network,Road Network-Class D Roads,cbsl
2011,6356,Transport-Road Network,Road Network-Class D Roads,cbsl
2012,6287,Transport-Road Network,Road Network-Class D Roads,cbsl
2013,6726,Transport-Road Network,Road Network-Class D Roads,cbsl
2014,7193,Transport-Road Network,Road Network-Class D Roads,cbsl
2015,6385,Transport-Road Network,Road Network-Class D Roads,cbsl
2016,6385,Transport-Road Network,Road Network-Class D Roads,cbsl
2017,6190,Transport-Road Network,Road Network-Class D Roads,cbsl
2018,6190,Transport-Road Network,Road Network-Class D Roads,cbsl
2019,6189,Transport-Road Network,Road Network-Class D Roads,cbsl
2020,6260,Transport-Road Network,Road Network-Class D Roads,cbsl
2021,6268,Transport-Road Network,Road Network-Class D Roads,cbsl
2022,6266,Transport-Road Network,Road Network-Class D Roads,cbsl
