Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2009,307,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2010,307,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2011,398,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2012,306,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2013,394,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2014,394,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2015,394,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2016,394,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2017,394,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2018,395,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2019,395,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2020,395,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
2021,395,Transport-Road Network,Road Kilometerage-Vavuniya-Class C,cbsl
