Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2008,214,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2009,567,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2010,567,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2011,627,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2012,627,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2013,621,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2014,622,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2015,622,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2016,622,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2017,622,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2018,622,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2019,622,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2020,621,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
2021,621,Transport-Road Network,Road Kilometerage-Mullaitivu-Total,cbsl
