Date,Value,Category,SubCategory,Source
2008,842,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2009,842,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2010,734,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2011,842,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2012,842,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2013,527,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2014,488,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2015,488,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2016,488,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2017,488,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2018,488,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2019,488,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2020,488,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
2021,492,Transport-Road Network,Road Kilometerage-Kurunegala-Class D,cbsl
