Date,Value,Category,SubCategory,Source
2008,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2009,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2010,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2011,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2012,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2013,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2014,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2015,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2016,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2017,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2018,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2019,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2020,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
2021,432,Transport-Road Network,Road Kilometerage-Badulla-Class B,cbsl
