Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2008,2009,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2009,2011,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2010,2011,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2011,2011,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2012,2018,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2013,2018,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2014,2032,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2015,2027,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2016,2027,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2017,2027,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2018,2027,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2019,2027,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2020,2005,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
2021,2005,Transport-Road Network,Road Kilometerage-Kandy-Total,cbsl
