Date,Value,Category,SubCategory,Source
2002,2302,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2003,2304,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2004,2304,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2005,2304,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2006,2903,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2007,2903,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2008,2903,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2009,2901,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2010,2903,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2011,2903,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2012,2903,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2013,2903,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2014,3535,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2015,3535,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2016,3535,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2017,3535,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2018,3535.0,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2019,3533,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2020,3533.0,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
2021,3533,Transport-Road Network,Road Kilometerage-Uva-Total,cbsl
