Date,Value,Category,SubCategory,Source
2008,385,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2009,455,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2010,533,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2011,455,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2012,830,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2013,830,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2014,830,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2015,830,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2016,830,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2017,830,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2018,768,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2019,768,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2020,788,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
2021,789,Transport-Road Network,Road Kilometerage-Ratnapura-Class D,cbsl
