Date,Value,Category,SubCategory,Source
1999,124934,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2000,139320,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2001,140163,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2002,148749,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2003,158429,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2004,174855,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2005,205566,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2006,223920,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2007,242655,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2008,257965,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2009,276745,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2010,295924,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2011,314523,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2012,338951,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2013,356446,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2014,372667,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2015,390774,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2016,422903,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2017,436174,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2018,448008.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2019,459639,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2020,467720.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
2021,478822,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Central-Total,cbsl
