Date,Value,Category,SubCategory,Source
2000,353,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2001,353,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2002,353,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2003,353,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2004,353,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2005,325,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2006,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2007,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2008,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2009,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2010,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2011,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2012,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2013,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2014,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2015,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2016,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2017,347,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2018,347.0,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2019,353,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2020,353.0,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
2021,353,Transport-Road Network,Road Kilometerage-Southern-Class A,cbsl
