Date,Value,Category,SubCategory,Source
2008,171,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2009,180,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2010,180,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2011,180,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2012,180,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2013,180,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2014,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2015,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2016,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2017,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2018,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2019,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2020,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
2021,406,Transport-Road Network,Road Kilometerage-Badulla-Class D,cbsl
