Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2008,1585,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2009,1614,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2010,1623,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2011,1614,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2012,1629,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2013,1660,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2014,1660,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2015,1670,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2016,1670,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2017,1670,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2018,1670,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2019,1677,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2020,673,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
2021,1649,Transport-Road Network,Road Kilometerage-Gampaha-Total,cbsl
