Date,Value,Category,SubCategory,Source
2000,15834,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2001,15520,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2002,16274,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2003,16583,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2004,16727,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2005,16842,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2006,17522,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2007,17731,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2008,18665,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2009,18665,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2010,19805,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2011,19699,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2012,20444,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2013,19651,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2014,23569,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2015,19617,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2016,19614,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2017,19998,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2018,20030,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2019,16852,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2020,20123,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2021,20021,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
2022,19862,Transport-Private Bus Services,Private Bus Services-Total Fleet-All Island,cbsl
