Date,Value,Category,SubCategory,Source
1999,111343,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2000,115296,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2001,118161,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2002,122717,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2003,128052,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2004,132760,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2005,135980,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2006,140448,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2007,144024,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2008,147328,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2009,150944,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2010,154268,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2011,157600,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2012,161018,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2013,164565,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2014,169596,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2015,172643,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2016,175128,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2017,177593,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2018,179801.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2019,182259,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2020,184627.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
2021,186274,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Colombo City-Total,cbsl
