Date,Value,Category,SubCategory,Source
2000,11084,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2001,10864,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2002,11453,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2003,11695,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2004,11708,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2005,11794,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2006,12656,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2007,12610,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2008,13116,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2009,13066,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2010,15884,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2011,16602,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2012,17129,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2013,17067,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2014,21353,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2015,16950,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2016,17131,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2017,16972,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2018,19055,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2019,18562,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2020,10787,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2021,9053,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
2022,9807,Transport-Private Bus Services,Private Bus Services-Buses Operated-All Island,cbsl
